,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
279,10,p16,5.4953,10.3872,17.340278870145642,10.42163609635002,1.101535460164583,1.056458821129967,39.0,26.0,1,0
280,11,v0,10.4272,17.6098,18.022665040771127,-0.9385795800668482,1.416,2.0133955922741134,21.0,6.0,2,1
281,11,p0,6.0469,12.0564,19.564693439701998,13.959109981742193,1.2631295143412649,1.1754598694368477,21.0,6.0,1,0
282,11,p1,10.0257,11.4462,20.867259681264226,16.835891038378435,1.0288307635369385,1.2211944273471218,21.0,6.0,1,0
283,11,p2,9.4894,10.6935,21.424246842993227,12.422442745264933,1.8326263257958508,1.3693072232791161,21.0,6.0,1,0
284,11,p3,9.6821,9.8042,20.19327049131722,8.215809265829902,1.3302962226511807,1.211362020636404,21.0,6.0,1,0
285,11,p5,12.7389,10.3955,20.009720713521567,11.655068420681303,0.3122250790695712,0.8678331233595545,21.0,6.0,1,0
286,11,p6,13.0497,10.0819,19.90891877178786,10.833908580009147,0.2440612423143011,0.8567073012412115,21.0,6.0,1,0
287,11,p7,13.6525,9.5469,19.80090613006708,10.994035390064168,0.14397673423161117,0.8093453959836925,21.0,6.0,1,0
288,11,p20,5.8660000000000005,9.137,17.900801816606045,8.796657008653845,1.2435175310384652,1.1859341845965305,21.0,9.0,1,0
289,11,p21,5.7017,9.5957,17.7828293653199,9.413161789953085,1.2631463968994252,1.191377147982454,21.0,9.0,1,0
290,11,p22,5.8816,10.3443,18.09848759603703,9.81918445477949,1.2820020982822142,1.2123914917746381,21.0,9.0,1,0
291,12,v0,14.7553,4.4937,17.30546473071334,23.48401780262937,1.9259,2.3764032446402448,15.0,4.0,2,1
292,12,p2,7.585,11.2647,20.012953736825672,11.866219781876008,1.2546467311558263,1.3440400206305538,15.0,4.0,1,0
293,12,p3,7.6298,11.7037,20.010615015141312,12.41731723551565,1.3397341266087088,1.3427297318593068,15.0,4.0,1,0
294,12,p4,7.6141,12.9177,20.298660359861426,12.867190208076964,1.3622143480377822,1.4210746898906415,15.0,4.0,1,0
295,13,v0,13.7322,4.8116,4.863524935569847,22.228732357704118,2.1727,2.2130886657719135,15.0,1.0,2,1
296,13,p0,6.5324,14.9539,17.82257146241534,11.144332942129795,1.2125880174238899,1.053062534575332,15.0,1.0,1,0
297,13,p1,10.041,10.9408,19.28810586580755,9.770108243316827,0.29530711132649684,1.0445280666274475,15.0,1.0,1,0
298,13,p2,10.1806,11.7068,19.185532320589566,10.385541047418855,0.0419697510118895,1.1218354338539085,15.0,1.0,1,0
299,13,p6,18.0429,8.4041,5.093627782438547,8.44726804168485,0.6362985541394857,1.1930420795293897,15.0,1.0,1,0
300,14,v0,13.025,5.3871,1.865393337602033,17.665716049531333,4.1405,4.027757116791024,11.0,4.0,2,1
301,14,p6,10.0159,6.4712,19.309291784051442,11.400625558199671,0.8741497354572615,1.1894576977885882,13.0,4.0,1,0
302,14,p7,8.7093,8.1559,18.59065856163633,9.507705947518833,0.5137803908286107,1.2298069348753866,13.0,4.0,1,0
